epoch_no,drep_view,new_delegators,new_delegators_lag2
525,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
526,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
527,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
528,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,1,0
529,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
530,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,1
531,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
532,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
533,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
534,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
535,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
536,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
537,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
538,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
539,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
540,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
541,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
542,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
543,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
544,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
545,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
546,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
547,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
548,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
549,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
550,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
551,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
552,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
553,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
554,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
555,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
556,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
557,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
558,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
559,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
560,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
561,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
562,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
563,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
564,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
565,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
566,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
567,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
568,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
569,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
570,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
571,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
572,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
573,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
574,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
575,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
576,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
577,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
578,drep1refz382zcw23rcax6lxjwslef94gmy0puvnvyys5fxstsjghfjd,0,0
508,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
509,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
510,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
511,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
512,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
513,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
514,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
515,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
516,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
517,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
518,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
519,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
520,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
521,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
522,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
523,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
524,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
525,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
526,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
527,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
528,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
529,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
530,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
531,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
532,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
533,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
534,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
535,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
536,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
537,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
538,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
539,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,1,0
540,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
541,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,1
542,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
543,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
544,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
545,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
546,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
547,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
548,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
549,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
550,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
551,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
552,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
553,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
554,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
555,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
556,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
557,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
558,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
559,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
560,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
561,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
562,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
563,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
564,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
565,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
566,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
567,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
568,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
569,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
570,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
571,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
572,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
573,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
574,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
575,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
576,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
577,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
578,drep1rerny4kzalkqxh6mp2cskxk6sgv7ter6ne0vaasr0rarsuqs3e8,0,0
508,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
509,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
510,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,1,0
511,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
512,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,1
513,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
514,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
515,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
516,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
517,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
518,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
519,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
520,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
521,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
522,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
523,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
524,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
525,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
526,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
527,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
528,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
529,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
530,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
531,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
532,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
533,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
534,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
535,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
536,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
537,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
538,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
539,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
540,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
541,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
542,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
543,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
544,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
545,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
546,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
547,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
548,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
549,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
550,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
551,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
552,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
553,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
554,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
555,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
556,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
557,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
558,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
559,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
560,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
561,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
562,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
563,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
564,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
565,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
566,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
567,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
568,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
569,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
570,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
571,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
572,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
573,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
574,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
575,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
576,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
577,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
578,drep1rert4ey4074lr5tx52xege5zndk0zqwl0v2lakk2uvhv2m5j93d,0,0
508,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
509,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
510,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
511,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
512,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
513,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
514,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
515,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
516,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
517,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
518,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
519,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
520,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
521,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
522,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
523,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,2,0
524,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
525,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,2
526,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
527,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
528,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
529,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
530,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
531,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
532,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
533,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
534,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
535,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
536,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
537,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
538,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
539,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
540,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
541,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
542,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
543,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
544,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
545,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
546,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
547,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
548,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
549,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
550,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
551,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
552,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
553,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
554,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
555,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
556,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
557,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
558,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
559,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
560,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
561,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
562,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
563,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
564,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
565,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
566,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
567,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
568,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
569,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
570,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
571,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
572,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
573,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
574,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
575,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
576,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
577,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
578,drep1rfc2rnv5n33tz35ay96etmxz84vcn805c2fffzgs23w3sulem54,0,0
508,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,2,0
509,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
510,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,2
511,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
512,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
513,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
514,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
515,drep1rg4jw8vkx32qjphpjmsrnw52sfv5ufcalv48nnwdqp6zvanhn7r,0,0
